ID_Cleaned,Bike_lane ,Bike_lane_protection,Parking_on_street ,Road_speed_limit,#_lanes_on_road,Road _surface,Width_of_road,id,bicycle,bicycle_fo,bicycle__1,cyclestree,cycleway,cycleway_b,cycleway_l,cycleway_r,cycleway_w,lanes,maxspeed,oneway,oneway_bic,parking_bo,parking_le,parking_ri,segregated,separation,shoulder,surface,tram,width
4817319,,,,,2,paved,,way/4817319,,,,,,,,,,2,,,,,,,,,,paved,,
4817338,,,,,,paved,,way/4817338,,,,,,,,,,,,,,,,,,,,paved,,
4822794,,,,,,concrete,,way/4822794,,,,,,,,,,,,,,,,,,,,concrete,,
4825690,,,,50,,paved,,way/4825690,,,,,,,,,,,50,,,,,,,,,paved,,
4825695,,,,50,,paved,,way/4825695,,,,,,,,,,,50,,,,,,,,,paved,,
4825696,,,,50,,paved,,way/4825696,,,,,,,,,,,50,,,,,,,,,paved,,
4825697,no,,,50,,asphalt,,way/4825697,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4826841,no,,,60,2,asphalt,,way/4826841,,,,,,no,,,,2,60,yes,,,,,,,,asphalt,,
4826924,no,,,60,4,asphalt,,way/4826924,,,,,,no,,,,4,60,,,,,,,,,asphalt,,
4826938,,,,50,,paved,,way/4826938,,,,,,,,,,,50,,,,,,,,,paved,,
4826963,no,,,50,,paved,,way/4826963,,,,,,no,,,,,50,,,,,,,,,paved,,
4826968,,,,50,,paved,,way/4826968,,,,,,,,,,,50,,,,,,,,,paved,,
4826972,lane,,,50,,asphalt,,way/4826972,,,,,,lane,,,,,50,,,,,,,,,asphalt,,
4827002,no,,,50,,paved,,way/4827002,,,,,,no,,,,,50,,,,,,,,,paved,,
4827013,no,,,50,,paved,,way/4827013,,,,,,no,,,,,50,,,,,,,,,paved,,
4827020,,,,50,,paved,,way/4827020,,,,,,,,,,,50,,,,,,,,,paved,,
4827035,,,,,,,,way/4827035,,,,,,,,,,,,,,,,,,,,,,
4830177,,,,50,,paved,,way/4830177,,,,,,,,,,,50,,,,,,,,,paved,,
4830178,no,,,50,,asphalt,,way/4830178,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
4830909,no,,,50,,paved,,way/4830909,,,,,,no,,,,,50,,,,,,,,,paved,,
4830910,,,,50,,paved,,way/4830910,,,,,,,,,,,50,,,,,,,,,paved,,
4836771,no,,,50,2,asphalt,,way/4836771,,,,,,no,,,,2,50,,,,,,,,,asphalt,,
4837455,no,,,50,,asphalt,,way/4837455,,,,,,no,,,,,50,no,,,,,,,,asphalt,,
4837458,,,,,,,,way/4837458,,,,,,,,,,,,,,,,,,,,,,
4837506,no,,,,2,asphalt,,way/4837506,,,,,,no,,,,2,,,,,,,,,,asphalt,,
4852836,,,,50,,paved,,way/4852836,,,,,,,,,,,50,,,,,,,,,paved,,
4856053,no,,,50,,asphalt,,way/4856053,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4860417,,,,40,,asphalt,,way/4860417,,,,,,,,,,,40,,,,,,,,,asphalt,,
4860418,,,,50,,paved,,way/4860418,,,,,,,,,,,50,,,,,,,,,paved,,
4860419,,,,50,,paved,,way/4860419,,,,,,,,,,,50,,,,,,,,,paved,,
4860420,,,,50,,concrete,,way/4860420,,,,,,,,,,,50,,,,,,,,,concrete,,
4860422,,,,50,,paved,,way/4860422,,,,,,,,,,,50,,,,,,,,,paved,,
4865309,no,,,50,,asphalt,,way/4865309,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4865311,no,,no,40,4,asphalt,,way/4865311,,,,,,no,,,,4,40,,,no,,,,,,asphalt,,
4865312,no,,,60,2,asphalt,,way/4865312,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
4865313,no,,,40,2,asphalt,,way/4865313,,,,,,no,,,,2,40,,,,,,,,,asphalt,,
4865314,no,,,40,,paved,,way/4865314,,,,,,no,,,,,40,,,,,,,,,paved,,
4865315,shared_lane,,,40,,asphalt,9.5,way/4865315,,,,,,,,shared_lane,,,40,,,,,,,,,asphalt,,9.5
4865440,no,no,no,60,3,asphalt,,way/4865440,yes,,,,,no,,,,3,60,yes,,no,,,,,no,asphalt,,
4865441,no,no,no,60,3,asphalt,,way/4865441,yes,,,,,no,,,,3,60,yes,,,,no,,,no,asphalt,,
4865483,no,,,40,1,asphalt,,way/4865483,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
4865690,track,,,40,2,asphalt,,way/4865690,,,,,,track,,,,2,40,no,,,,,,,,asphalt,,
4866005,no,,,50,,asphalt,,way/4866005,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4868001,,,,,,paved,,way/4868001,,,,,,,,,,,,,,,,,,,,paved,,
4868041,no,,,,,asphalt,,way/4868041,yes,,,,,no,,,,,,yes,,,,,,,,asphalt,,
4868042,no,,,50,,paved,,way/4868042,,,,,,no,,,,,50,,,,,,,,,paved,,
4868044,no,,,50,,asphalt,,way/4868044,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4868045,no,,,50,2,asphalt,,way/4868045,,,,,,no,,,,2,50,,,,,,,,,asphalt,,
4868047,no,,,50,,paved,,way/4868047,,,,,,no,,,,,50,,,,,,,,,paved,,
4868050,no,,,50,,paved,,way/4868050,,,,,,no,,,,,50,,,,,,,,,paved,,
4868055,no,,,50,1,asphalt,,way/4868055,,,,,,no,,,,1,50,yes,,,,,,,,asphalt,,
4868057,no,,,50,,paved,,way/4868057,,,,,,no,,,,,50,,,,,,,,,paved,,
4868063,no,,,50,,asphalt,,way/4868063,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4868065,no,,,50,,paved,,way/4868065,,,,,,no,,,,,50,,,,,,,,,paved,,
4868066,no,,,50,,paved,,way/4868066,,,,,,no,,,,,50,,,,,,,,,paved,,
4868067,no,,,50,,paved,,way/4868067,,,,,,no,,,,,50,,,,,,,,,paved,,
4868068,no,,,50,,paved,,way/4868068,,,,,,no,,,,,50,,,,,,,,,paved,,
4868069,no,,,50,,asphalt,,way/4868069,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4868092,no,,,40,,paved,,way/4868092,,,,,,no,,,,,40,,,,,,,,,paved,,
4868093,no,,,50,,paved,,way/4868093,,,,,,no,,,,,50,yes,,,,,,,,paved,,
4868094,no,,,50,,asphalt,,way/4868094,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4868096,no,,,50,,asphalt,,way/4868096,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4868097,no,,,50,,asphalt,,way/4868097,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4868098,no,,,50,,paved,,way/4868098,,,,,,no,,,,,50,,,,,,,,,paved,,
4868099,no,,,50,,paved,,way/4868099,,,,,,no,,,,,50,,,,,,,,,paved,,
4868100,no,,,50,,asphalt,,way/4868100,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4868103,no,,,50,,paved,,way/4868103,,,,,,no,,,,,50,,,,,,,,,paved,,
4868319,,,,,,asphalt,,way/4868319,,,,,,,,,,,,,,,,,,,,asphalt,,
4868432,no,,,50,,paved,,way/4868432,,,,,,no,,,,,50,yes,,,,,,,,paved,,
4868441,no,,,50,,paved,,way/4868441,,,,,,no,,,,,50,,,,,,,,,paved,,
4868449,no,,,50,,paved,,way/4868449,,,,,,no,,,,,50,,,,,,,,,paved,,
4868457,no,,,50,,paved,,way/4868457,,,,,,no,,,,,50,,,,,,,,,paved,,
4868459,no,,,50,,paved,,way/4868459,,,,,,no,,,,,50,yes,,,,,,,,paved,,
4868460,no,,,50,,paved,,way/4868460,,,,,,no,,,,,50,,,,,,,,,paved,,
4868462,no,,,50,,paved,,way/4868462,,,,,,no,,,,,50,,,,,,,,,paved,,
4868464,no,,,50,,paved,,way/4868464,,,,,,no,,,,,50,,,,,,,,,paved,,
4868465,no,,,50,,paved,,way/4868465,,,,,,no,,,,,50,,,,,,,,,paved,,
4868466,no,,,50,,asphalt,,way/4868466,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4868527,no,,,50,,paved,,way/4868527,,,,,,no,,,,,50,,,,,,,,,paved,,
4868537,no,,,50,,paved,,way/4868537,,,,,,no,,,,,50,,,,,,,,,paved,,
4868543,no,,,50,,paved,,way/4868543,,,,,,no,,,,,50,,,,,,,,,paved,,
4868544,no,,,50,,paved,,way/4868544,,,,,,no,,,,,50,,,,,,,,,paved,,
4868545,no,,,50,,paved,,way/4868545,,,,,,no,,,,,50,,,,,,,,,paved,,
4869525,,,,60,4,asphalt,,way/4869525,,,,,,,,,,4,60,,,,,,,,,asphalt,,
4869526,lane,,,,2,asphalt,,way/4869526,,,,,,lane,,,,2,,,,,,,,,,asphalt,,
4869556,yes,,,60,2,asphalt,,way/4869556,yes,,,,,,,,,2,60,yes,,,,,,,,asphalt,,
4869578,no,,,60,2,asphalt,,way/4869578,,,,,,no,,,,2,60,yes,,,,,,,,asphalt,,
4869579,no,,,60,2,asphalt,,way/4869579,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
4869580,no,no,,60,2,asphalt,,way/4869580,yes,,,,,no,,,,2,60,yes,,,,,,,no,asphalt,,
4869584,,,,,3,asphalt,,way/4869584,,,,,,,,,,3,,no,,,,,,,,asphalt,,
4869592,lane,,,60,,asphalt,,way/4869592,,,,,,lane,,,,,60,,,,,,,,,asphalt,,
4869601,lane,,no,40,2,asphalt,,way/4869601,,,,,,lane,,,,2,40,,,,street_side,no,,,,asphalt,,
4869603,no,,,,4,asphalt,,way/4869603,,,,,,no,,,,4,,,,,,,,,,asphalt,,
4869607,,,,60,4,asphalt,,way/4869607,,,,,,,,,,4,60,,,,,,,,,asphalt,,
4869609,,,,60,,asphalt,,way/4869609,,,,,,,,,,,60,yes,,,,,,,,asphalt,,
4874591,no,,,50,,paved,,way/4874591,,,,,,no,,,,,50,,,,,,,,,paved,,
4874593,no,,,50,,paved,,way/4874593,,,,,,no,,,,,50,,,,,,,,,paved,,
4874594,no,,,50,,paved,,way/4874594,,,,,,no,,,,,50,,,,,,,,,paved,,
4874596,no,,yes,50,,paved,,way/4874596,,,,,,no,,,,,50,,,lane,,,,,,paved,,
4874610,no,,,50,,paved,,way/4874610,,,,,,no,,,,,50,,,,,,,,,paved,,
4874616,no,,,50,,paved,,way/4874616,,,,,,no,,,,,50,,,,,,,,,paved,,
4874619,no,,,40,2,asphalt,,way/4874619,,,,,,no,,,,2,40,,,,,,,,,asphalt,,
4874620,no,,yes,,,asphalt,,way/4874620,,,,,,no,,,,,,,,lane,,,,,,asphalt,,
4874629,,,,,,paved,,way/4874629,,,,,,,,,,,,,,,,,,,,paved,,
4875237,lane,,,60,2,asphalt,,way/4875237,,,,,,lane,,,,2,60,,,,,,,,,asphalt,,
4875239,,,,,1,,,way/4875239,,,,,,,,,,1,,yes,,,,,,,,,,
4875706,,,,50,,asphalt,,way/4875706,,,,,,,,,,,50,,,,,,,,,asphalt,,
4875707,,,,,,asphalt,,way/4875707,,,,,,,,,,,,,,,,,,,,asphalt,,
4879992,,,,,,paved,,way/4879992,,,,,,,,,,,,,,,,,,,,paved,,
4880008,,,,40,,asphalt,,way/4880008,,,,,,,,,,,40,,,,,,,,,asphalt,,
4880203,no,,,,,asphalt,,way/4880203,,,,,,no,,,,,,,,,,,,,,asphalt,,
4880215,no,,,50,,paved,,way/4880215,,,,,,no,,,,,50,,,,,,,,,paved,,
4880229,no,,,,,,,way/4880229,,,,,,no,,,,,,,,,,,,,,,,
4880357,no,,,60,2,asphalt,,way/4880357,,,,,,no,,,,2,60,,,,,,,,,asphalt,,
4880383,,,,,,paved,,way/4880383,,,,,,,,,,,,,,,,,,,,paved,,
4880386,no,,,,,paved,,way/4880386,,,,,,no,,,,,,,,,,,,,,paved,,
4889146,no,,,50,,paved,,way/4889146,,,,,,no,,,,,50,,,,,,,,,paved,,
4892913,no,,,50,,asphalt,,way/4892913,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4904242,no,,,40,,paved,12.5,way/4904242,,,,,,no,,,,,40,,,,,,,,,paved,,12.5
4904245,,,,,,paved,1,way/4904245,,,,,,,,,,,,,,,,,,,,paved,,1
4904248,no,,,40,,paved,9.1,way/4904248,,,,,,no,,,,,40,,,,,,,,,paved,,9.1
4904251,no,,,40,,asphalt,,way/4904251,,,,,,no,,,,,40,,,,,,,,,asphalt,,
4916806,designated,no,,,,asphalt,,way/4916806,designated,,,,,,,,,,,,,,,,no,,,asphalt,,
4917810,no,,,,1,paved,,way/4917810,,,,,,no,,,,1,,yes,,,,,,,,paved,,
4917820,no,,,,,asphalt,,way/4917820,,,,,,no,,,,,,,,,,,,,,asphalt,,
4917928,no,,,,,asphalt,,way/4917928,,,,,,no,,,,,,,,,,,,,,asphalt,,
4917943,no,,,,,asphalt,,way/4917943,,,,,,no,,,,,,,,,,,,,,asphalt,,
4918159,,,,,,asphalt,,way/4918159,,,,,,,,,,,,,,,,,,,,asphalt,,
4918160,no,,,,,asphalt,,way/4918160,,,,,,no,,,,,,,,,,,,,,asphalt,,
4918168,no,,,,,paved,,way/4918168,,,,,,no,,,,,,,,,,,,,,paved,,
4918173,,,no,,,asphalt,,way/4918173,,,,,,,,,,,,,,,no,lane,,,,asphalt,,
4918178,,,,,,asphalt,,way/4918178,,,,,,,,,,,,,,,,,,,,asphalt,,
4918190,no,,,,,asphalt,,way/4918190,,,,,,no,,,,,,,,,,,,,,asphalt,,
4918191,,,,,,asphalt,,way/4918191,,,,,,,,,,,,,,,,,,,,asphalt,,
4918214,,,,50,,asphalt,,way/4918214,,,,,,,,,,,50,no,,,,,,,,asphalt,,
4918217,,,,,,asphalt,,way/4918217,,,,,,,,,,,,,,,,,,,,asphalt,,
4918244,no,,,50,,asphalt,,way/4918244,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4923870,no,,,50,,paved,,way/4923870,,,,,,no,,,,,50,,,,,,,,,paved,,
4923873,no,,,50,,paved,,way/4923873,,,,,,no,,,,,50,yes,,,,,,,,paved,,
4934888,no,,,,,asphalt,,way/4934888,,,,,,no,,,,,,,,,,,,,,asphalt,,
4941377,,,,50,,paved,,way/4941377,,,,,,,,,,,50,,,,,,,,,paved,,
4941378,,,,50,,paved,,way/4941378,,,,,,,,,,,50,,,,,,,,,paved,,
4941379,,,,50,,paved,,way/4941379,,,,,,,,,,,50,,,,,,,,,paved,,
4941380,,,,50,,paved,,way/4941380,,,,,,,,,,,50,,,,,,,,,paved,,
4941383,shared_lane,,,50,,paved,,way/4941383,,,,,,shared_lane,,,,,50,,,,,,,,,paved,,
4941384,,,,50,,paved,,way/4941384,,,,,,,,,,,50,,,,,,,,,paved,,
4941385,,,,50,,paved,,way/4941385,,,,,,,,,,,50,,,,,,,,,paved,,
4941387,,,,50,,concrete,,way/4941387,,,,,,,,,,,50,,,,,,,,,concrete,,
4941388,,,,50,,paved,,way/4941388,,,,,,,,,,,50,,,,,,,,,paved,,
4941397,no,,,50,2,asphalt,,way/4941397,,,,,,no,,,,2,50,,,,,,,,,asphalt,,
4941399,,,,50,,paved,,way/4941399,,,,,,,,,,,50,,,,,,,,,paved,,
4941400,,,,,,paved,,way/4941400,,,,,,,,,,,,,,,,,,,,paved,,
4941401,shared_lane,,,,2,asphalt,,way/4941401,,,,,,shared_lane,,,,2,,,,,,,,,,asphalt,,
4941402,,,,,,paved,,way/4941402,,,,,,,,,,,,,,,,,,,,paved,,
4953468,,,,50,,paved,,way/4953468,,,,,,,,,,,50,,,,,,,,,paved,,
4965302,shared_lane,,,50,,asphalt,,way/4965302,,,,,,shared_lane,,,,,50,,,,,,,,,asphalt,,
4965303,,,,50,,asphalt,,way/4965303,,,,,,,,,,,50,,,,,,,,,asphalt,,
4965341,no,,,50,,asphalt,,way/4965341,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4965689,no,,,50,,paved,,way/4965689,,,,,,no,,,,,50,,,,,,,,,paved,,
4965697,,,,50,,asphalt,,way/4965697,,,,,,,,,,,50,,,,,,,,,asphalt,,
4965707,no,,,50,,asphalt,,way/4965707,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4965719,no,,,50,,asphalt,,way/4965719,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4965754,no,,,50,,asphalt,,way/4965754,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4965757,no,,,50,,asphalt,,way/4965757,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4965761,no,,,50,,asphalt,,way/4965761,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4965763,no,,,50,,asphalt,,way/4965763,,,,,,no,,,,,50,,,,,,,,,asphalt,,
4965765,,,,50,,paved,,way/4965765,,,,,,,,,,,50,,,,,,,,,paved,,
4965833,,,,,1,,,way/4965833,,,,,,,,,,1,,yes,,,,,,,,,,
4973009,no,,,,2,asphalt,,way/4973009,,,,,,,,no,,2,,yes,,,,,,,,asphalt,,
4976479,no,,,,,asphalt,,way/4976479,,,,,,no,,,,,,,,,,,,,,asphalt,,
4976786,no,,,40,2,asphalt,,way/4976786,,,,,,no,,,,2,40,,,,,,,,,asphalt,,
4976787,,,,50,,paved,,way/4976787,,,,,,,,,,,50,,,,,,,,,paved,,
4976790,,,,50,,asphalt,,way/4976790,,,,,,,,,,,50,,,,,,,,,asphalt,,
4976792,,,,50,,asphalt,,way/4976792,,,,,,,,,,,50,yes,,,,,,,,asphalt,,
4976794,,,,,,asphalt,,way/4976794,,,,,,,,,,,,,,,,,,,,asphalt,,
4976795,no,,,,,asphalt,,way/4976795,yes,,,,,no,,,,,,yes,no,,,,,,,asphalt,,
4976796,no,,,,,asphalt,,way/4976796,,,,,,no,,,,,,yes,,,,,,,,asphalt,,
4976925,no,,yes,,,asphalt,,way/4976925,,,,,,no,,,,,,,,lane,,,,,,asphalt,,
4976928,no,,,,2,asphalt,,way/4976928,,,,,,no,,,,2,,,,,,,,,,asphalt,,
4976929,no,,,50,,asphalt,,way/4976929,,,,,,no,,,,,50,yes,,,,,,,,asphalt,,
4976930,no,,,60,,asphalt,,way/4976930,,,,,,,,no,,,60,,,,,,,,,asphalt,,
4976933,no,,,,,asphalt,,way/4976933,,,,,,no,,,,,,,,,,,,,,asphalt,,
4976934,,,,,,asphalt,,way/4976934,,,,,,,,,,,,,,,,,,,,asphalt,,
4976935,no,,,50,2,asphalt,,way/4976935,,,,,,no,,,,2,50,no,,,,,,,,asphalt,,
4987075,,,,,,sett,,way/4987075,,,,,,,,,,,,,,,,,,,,sett,,
4987076,no,,,,1,asphalt,3.9,way/4987076,,,,,,no,,,,1,,yes,,,,,,,,asphalt,,3.9
4987161,,,,,,paved,,way/4987161,,,,,,,,,,,,yes,,,,,,,,paved,,
4987164,,,,,2,asphalt,,way/4987164,,,,,,,,,,2,,yes,,,,,,,,asphalt,,
4987165,,,,100,1,asphalt,,way/4987165,,,,,,,,,,1,100,yes,,,,,,,,asphalt,,
4987166,,,,,1,,,way/4987166,,,,,,,,,,1,,yes,,,,,,,,,,
4987167,,,,60,2,,,way/4987167,,,,,,,,,,2,60,yes,,,,,,,,,,
4987314,no,,,50,,paved,,way/4987314,,,,,,no,,,,,50,,,,,,,,,paved,,
4990461,track,,,50,1,asphalt,,way/4990461,,,,,,,,track,,1,50,yes,no,,,,,,,asphalt,,
4990462,no,,,,,asphalt,,way/4990462,,,,,,no,,,,,,,,,,,,,,asphalt,,
4994663,designated,no,,,,asphalt,2.8,way/4994663,designated,,,,,,,,,,,,,,,,no,,,asphalt,,2.8
4996317,lane,,,,2,asphalt,,way/4996317,,,,,,lane,,,,2,,,,,,,,,,asphalt,,
4996320,no,,,,,asphalt,,way/4996320,,,,,,,,no,,,,yes,,,,,,,,asphalt,,
4996322,no,,,,,asphalt,,way/4996322,,,,,,no,,,,,,yes,,,,,,,,asphalt,,
4996333,no,,,40,1,asphalt,,way/4996333,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
4996338,lane,,,,,asphalt,,way/4996338,,,,,,lane,,,,,,,,,,,,,,asphalt,,
4996387,no,,,,,asphalt,,way/4996387,,,,,,no,,,,,,,,,,,,,,asphalt,,
5003553,no,,,,2,asphalt,,way/5003553,yes,,,,no,,,,,2,,,,,,,,,,asphalt,,
5003574,no,,,50,,asphalt,,way/5003574,,,,,,no,,,,,50,,,,,,,,,asphalt,,
5003583,no,,,50,,paved,,way/5003583,,,,,,no,,,,,50,,,,,,,,,paved,,
5003584,no,,,50,,asphalt,,way/5003584,,,,,,no,,,,,50,,,,,,,,,asphalt,,
5003602,no,,,50,,asphalt,,way/5003602,,,,,,no,,,,,50,,,,,,,,,asphalt,,
5003684,no,,,40,2,asphalt,,way/5003684,,,,,,no,,,,2,40,yes,,,,,,,,asphalt,,
5003701,no,,,40,1,asphalt,,way/5003701,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
5003752,lane,,,,,asphalt,,way/5003752,,,,,,,,lane,,,,yes,no,,,,,,,asphalt,,
5003779,no,,,50,,asphalt,,way/5003779,,,,,,,,no,,,50,yes,,,,,,,,asphalt,,
5003856,no,,,,,,,way/5003856,,,,,,no,,,,,,,,,,,,,,,,
5003859,lane,,,50,2,asphalt,,way/5003859,,,,,,lane,,,,2,50,,,,,,,,,asphalt,,
5003869,designated,no,,,,compacted,,way/5003869,designated,,,,,,,,,,,,,,,,no,,,compacted,,
5003892,designated,no,,,,asphalt,,way/5003892,designated,,,,,,,,,,,,,,,,no,,,asphalt,,
5003893,yes,,,,,asphalt,2.5,way/5003893,yes,,,,,,,,,,,,,,,,,,,asphalt,,2.5
5003895,yes,no,,,,asphalt,,way/5003895,yes,,,,,,,,,,,,,,,,no,,,asphalt,,
5003896,designated,no,,,,asphalt,,way/5003896,designated,,,,,,,,,,,,,,,,no,,,asphalt,,
5003905,no,,,50,2,asphalt,,way/5003905,,,,,,no,,,,2,50,,,,,,,,,asphalt,,
5008588,no,,,60,3,asphalt,,way/5008588,yes,,,,,no,,,,3,60,yes,,,,,,,,asphalt,,
5008613,,,,60,2,asphalt,,way/5008613,,,,,,,,,,2,60,yes,,,,,,,,asphalt,,
5008666,shared_lane,,,40,2,asphalt,,way/5008666,,,,,,,,shared_lane,,2,40,no,,,,,,,,asphalt,,
5008706,shared_lane,,,50,,asphalt,,way/5008706,,,,,,shared_lane,,,,,50,yes,no,,,,,,,asphalt,,
5008758,no,,,60,2,asphalt,,way/5008758,,,,,,,,no,,2,60,yes,,,,,,,,asphalt,,
5008844,no,,,40,,paved,,way/5008844,,,,,,no,,,,,40,yes,,,,,,,,paved,,
5008852,no,,,40,,asphalt,,way/5008852,,,,,,no,,,,,40,,,,,,,,,asphalt,,
5008859,no,,,40,,asphalt,,way/5008859,,,,,,no,,,,,40,,,,,,,,,asphalt,,
5008862,no,,,40,1,asphalt,,way/5008862,,,,,,no,,,,1,40,yes,,,,,,,,asphalt,,
5011928,shared_laneshared_lane,,,,,asphalt,,way/5011928,,,,,,shared_lane,,shared_lane,,,,,,,,,,,,asphalt,,
5011932,,,,,,asphalt,,way/5011932,,,,,,,,,,,,,,,,,,,,asphalt,,
5011936,no,,,,,paved,,way/5011936,,,,,,no,,,,,,,,,,,,,,paved,,
5011941,,,,,,asphalt,,way/5011941,,,,,,,,,,,,,,,,,,,,asphalt,,
5011943,shared_lane,,,50,,asphalt,,way/5011943,,,,,,shared_lane,,,,,50,,,,,,,,,asphalt,,
5011960,,,,,,paved,,way/5011960,,,,,,,,,,,,,,,,,,,,paved,,
5011963,no,,,,,paved,,way/5011963,,,,,,no,,,,,,,,,,,,,,paved,,
5018953,no,,,50,,asphalt,,way/5018953,,,,,,no,,,,,50,,,,,,,,,asphalt,,
5018959,,,,,,,,way/5018959,,,,,,,,,,,,,,,,,,,,,,
5018967,no,,,50,,paved,,way/5018967,,,,,,no,,,,,50,,,,,,,,,paved,,
5019033,no,,,,,asphalt,,way/5019033,,,,,,no,,,,,,yes,,,,,,,,asphalt,,
5019037,no,,,,1,asphalt,,way/5019037,,,,,,,,no,,1,,yes,,,,,,,,asphalt,,
5019041,,,,,,asphalt,,way/5019041,,,,,,,,,,,,,,,,,,,,asphalt,,
5019060,,,,,,asphalt,,way/5019060,,,,,,,,,,,,,,,,,,,,asphalt,,
5025105,no,,,40,1,asphalt,,way/5025105,,,,,,,,no,,1,40,yes,,,,,,,,asphalt,,
5025106,,,,,,asphalt,,way/5025106,,,,,,,,,,,,,,,,,,,,asphalt,,
5025110,no,,,,,paved,,way/5025110,,,,,,,,no,,,,,,,,,,,,paved,,
5025127,lane,,,40,,paved,,way/5025127,,,,,,lane,,,,,40,,,,,,,,,paved,,
5025712,,,,50,,paved,,way/5025712,,,,,,,,,,,50,,,,,,,,,paved,,
5025718,,,,50,,paved,,way/5025718,,,,,,,,,,,50,,,,,,,,,paved,,
5025719,,,,50,,paved,,way/5025719,,,,,,,,,,,50,,,,,,,,,paved,,
5025720,no,,,50,,paved,,way/5025720,,,,,,no,,,,,50,,,,,,,,,paved,,
5025721,no,,,50,,paved,,way/5025721,,,,,,no,,,,,50,,,,,,,,,paved,,
5025727,no,,,50,,paved,,way/5025727,,,,,,no,,,,,50,,,,,,,,,paved,,
5025728,shared_lane,,,50,,paved,,way/5025728,,,,,,shared_lane,,,,,50,,,,,,,,,paved,,
5025735,no,,,50,,asphalt,,way/5025735,,,,,,no,,,,,50,,,,,,,,,asphalt,,
5025750,no,,,50,,paved,,way/5025750,,,,,,no,,,,,50,,,,,,,,,paved,,
5025754,,,,50,,paved,,way/5025754,,,,,,,,,,,50,,,,,,,,,paved,,
5025760,,,,50,,paved,,way/5025760,,,,,,,,,,,50,,,,,,,,,paved,,
5025762,,,,50,,paved,,way/5025762,,,,,,,,,,,50,,,,,,,,,paved,,
5026850,,,,50,,paved,,way/5026850,,,,,,,,,,,50,,,,,,,,,paved,,
5026851,,,,50,,paved,,way/5026851,,,,,,,,,,,50,,,,,,,,,paved,,
5026860,no,,,50,,asphalt,,way/5026860,,,,,,no,,,,,50,,,,,,,,,asphalt,,
5026863,no,,,50,,paved,,way/5026863,,,,,,no,,,,,50,,,,,,,,,paved,,
5026865,,,,50,,paved,,way/5026865,,,,,,,,,,,50,yes,,,,,,,,paved,,
5026885,,,,50,,paved,,way/5026885,,,,,,,,,,,50,yes,,,,,,,,paved,,
5026886,,,,50,,paved,,way/5026886,,,,,,,,,,,50,yes,,,,,,,,paved,,
5026889,,,,50,,paved,,way/5026889,,,,,,,,,,,50,,,,,,,,,paved,,
5028531,yes,,,,,asphalt,,way/5028531,yes,,,,,,,,,,,,,,,,,,,asphalt,,
5028600,no,,,40,,asphalt,,way/5028600,,,,,,no,,,,,40,,,,,,,,,asphalt,,
5028603,,,,,,sett,,way/5028603,,,,,,,,,,,,,,,,,,,,sett,,
5028636,no,,,50,,asphalt,,way/5028636,,,,,,no,,,,,50,,,,,,,,,asphalt,,
5028672,no,,,,,,,way/5028672,yes,,,,,no,,,,,,,,,,,,,,,,
5028673,no,,,,1,asphalt,,way/5028673,,,,,,no,,,,1,,yes,,,,,,,,asphalt,,
5028675,no,,,,1,asphalt,,way/5028675,,,,,,no,,,,1,,yes,,,,,,,,asphalt,,
5031275,no,,,60,,,,way/5031275,,,,,,no,,,,,60,,,,,,,,,,,
5031291,no,,,70,3,asphalt,,way/5031291,yes,,,,,no,,,,3,70,yes,,,,,,,,asphalt,,
5035734,no,,,,,asphalt,,way/5035734,,,,,,no,,,,,,,,,,,,,,asphalt,,
5035772,no,,,50,2,asphalt,,way/5035772,,,,,,,,no,,2,50,,,,,,,,,asphalt,,
5042728,,,,,,paved,,way/5042728,,,,,,,,,,,,,,,,,,,,paved,,
5042739,,,,,,ground,,way/5042739,,,,,,,,,,,,,,,,,,,,ground,,
5042741,,,,50,,asphalt,,way/5042741,,,,,,,,,,,50,,,,,,,,,asphalt,,
